model,serial,chassis_serial,disk,cpu,mem,gpu
PowerEdgeFC430,9DLK482,9JMF482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,B0JD482,9JMF482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9DMD482,9JMF482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9GBJ482,9JMF482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9DPK482,BY2K482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9DQG482,BY2K482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9DQH482,BY2K482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9DPJ482,BY2K482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9DQD482,BY2K482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9DQF482,BY2K482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9DPH482,BY2K482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9DQJ482,BY2K482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9GCG482,9H0F482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9GCK482,9H0F482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9GBK482,9H0F482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9GCF482,9H0F482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9GCJ482,9H0F482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9GCH482,9H0F482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,9GCD482,9H0F482,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,J2B4MN2,J1Z2MN2,2x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,J2B3MN2,J1Z2MN2,2x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4667 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,637XTQ2,637YTQ2,4x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL380Gen9,MXQ60806Z3,MXQ60806Z3,23x HP EG1200JETKC (SAS - 1.09 TB),2x Corporation Intel(R) Xeon(R) CPU E5-2697 v3 @ 2.60GHz,256,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL380Gen9,MXQ60806Z2,MXQ60806Z2,"22x HP EG1200JETKC (SAS - 1.09 TB),1x HP EG1200JEHMC (SAS - 1.09 TB)",2x Corporation Intel(R) Xeon(R) CPU E5-2697 v3 @ 2.60GHz,256,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeR630,FJDCT52,FJDCT52,8x SEAGATE ST300MM0006 (SAS - 279.40 GB),2x Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeR440,2YM3RP2,2YM3RP2,"2x SSDSC2KG480G7R (SSD - 447.13 GB),4x Micron_9200_MTFDHAL6T4TCU (NVMe - 5.82 TB)",2x Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz,512,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CVDB03,8CZGB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,6RGCSZ2,8CZGB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CTDB03,8CZGB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CTFB03,8CZGB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CSGB03,8CZGB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CSDB03,8CZGB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CTGB03,8CZGB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CSFB03,8CZGB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeR740xd,4VZ91S2,4VZ91S2,"6x THNSF8400CCSE (RAID - 372.00 GB),5x THNSF8800CCSE (RAID - 744.62 GB),1x THNSF8800CCSE (y - 744.62 GB)",2x Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,768,"1x Matrox Graphics Inc. (VGA Controller),1x nVidia Corporation (VGA Controller)"
PowerEdgeFC430,8CQGB03,8CZFB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CPGB03,8CZFB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CRGB03,8CZFB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CQFB03,8CZFB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,6RG6SZ2,8CZFB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CQDB03,8CZFB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CRFB03,8CZFB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,8CRDB03,8CZFB03,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,96.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeR440,2YMXQP2,2YMXQP2,"2x SSDSC2KG480G7R (SSD - 447.13 GB),4x Micron_9200_MTFDHAL6T4TCU (NVMe - 5.82 TB)",2x Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz,512,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,2PFDCP2,2PK8CP2,8x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,89X6RP2,89B7RP2,8x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,6PXCGQ2,6PVBGQ2,4x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,15S3DV2,6PVBGQ2,4x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,15W3DV2,16P2DV2,4x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC830,15W4DV2,16P2DV2,4x SAMSUNG MZILS1T6HEJH0D3 (SAS - 1.46 TB),4x Intel(R) Xeon(R) CPU E5-4669 v4 @ 2.20GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL580Gen9,MXQ83208MX,MXQ83208MX,2x HP LOGICAL VOLUME (SAS - 447.10 GB),4x Corporation Intel(R) Xeon(R) CPU E7-8891 v4 @ 2.80GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL580Gen9,MXQ83208MX,MXQ83208MX,4x MO001600KWJSN (NVMe - 1.46 TB),4x Corporation Intel(R) Xeon(R) CPU E7-8891 v4 @ 2.80GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC630,77J3LH2,793ZKH2,"2x INTEL SSDSC1BG20 (RAID - 186.31 GB),2x INTEL SSDSC1BG80 (RAID - 745.21 GB)",2x Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC630,77HYKH2,793ZKH2,"1x THNSF8200CAME (SSD - 186.31 GB),1x INTEL SSDSC1BG20 (RAID - 186.31 GB),2x INTEL SSDSC1BG80 (RAID - 745.21 GB)",2x Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC630,77J4LH2,793ZKH2,"2x INTEL SSDSC1BG20 (RAID - 186.31 GB),2x INTEL SSDSC1BG80 (RAID - 745.21 GB)",2x Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC630,77HZKH2,793ZKH2,"2x INTEL SSDSC1BG20 (RAID - 186.31 GB),2x INTEL SSDSC1BG80 (RAID - 745.21 GB)",2x Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL380Gen9,MXQ70507HS,MXQ70507HS,"2x VK000480GWTHA (SSD - 447.13 GB),2x LO0800KEFJR (NVMe - 745.21 GB)",2x Corporation Intel(R) Xeon(R) CPU E5-2697 v3 @ 2.60GHz,512,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL380Gen9,CZJ823096D,CZJ823096D,2x VK000480GWCFE (SSD - 447.13 GB),2x Corporation Intel(R) Xeon(R) CPU E5-2690 v4 @ 2.60GHz,512,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC630,77H5LH2,7943LH2,"2x INTEL SSDSC1BG20 (RAID - 186.31 GB),2x INTEL SSDSC1BG80 (RAID - 745.21 GB)",2x Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC630,77HWKH2,7943LH2,"2x INTEL SSDSC1BG20 (RAID - 186.31 GB),2x INTEL SSDSC1BG80 (RAID - 745.21 GB)",2x Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC630,77HXKH2,7943LH2,"2x INTEL SSDSC1BG20 (RAID - 186.31 GB),2x INTEL SSDSC1BG80 (RAID - 745.21 GB)",2x Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC630,77H4LH2,7943LH2,"2x INTEL SSDSC1BG20 (RAID - 186.31 GB),2x INTEL SSDSC1BG80 (RAID - 745.21 GB)",2x Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL380Gen9,CZJ823096F,CZJ823096F,2x VK000480GWCFE (SATA - 447.13 GB),2x Corporation Intel(R) Xeon(R) CPU E5-2690 v4 @ 2.60GHz,512,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL560Gen10,MXQ9420B82,MXQ9420B82,2x VK000480GWSXF (SSD - 447.13 GB),4x Corporation Intel(R) Xeon(R) Gold 6154 CPU @ 3.00GHz,2048,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9V51Q2,HBRZ0Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9V31Q2,HBRZ0Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9T51Q2,HBRZ0Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9V11Q2,HBRZ0Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9V41Q2,HBRZ0Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9TZ0Q2,HBRZ0Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9V21Q2,HBRZ0Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9V01Q2,HBRZ0Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HBC21Q2,HBQ01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HBC01Q2,HBQ01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HBB41Q2,HBQ01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HBC31Q2,HBQ01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HBB31Q2,HBQ01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HBC11Q2,HBQ01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,JVC8HH2,HBQ01Q2,2x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HBB51Q2,HBQ01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9W51Q2,HBS01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9W11Q2,HBS01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9W31Q2,HBS01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9WZ0Q2,HBS01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9VZ0Q2,HBS01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9W41Q2,HBS01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9W01Q2,HBS01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9W21Q2,HBS01Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HB941Q2,HBP51Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HB921Q2,HBP51Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HB901Q2,HBP51Q2,"1x INTEL SSDSC1BG200G4R (SSD - 186.31 GB),1x THNSF8200CAME (SSD - 186.31 GB)",2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HBB11Q2,HBP51Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HB951Q2,HBP51Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HB931Q2,HBP51Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,HB911Q2,HBP51Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9X41Q2,HBS11Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9XZ0Q2,HBS11Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9X21Q2,HBS11Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9Y01Q2,HBS11Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9X01Q2,HBS11Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9X51Q2,HBS11Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9X31Q2,HBS11Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeFC430,H9X11Q2,HBS11Q2,2x THNSF8200CAME (SSD - 186.31 GB),2x Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,128.0,1x Matrox Graphics Inc. (VGA Controller)
ProLiantDL560Gen10,MXQ83804GF,MXQ83804GF,"1x VK003840GWTHD (SSD - 3.49 TB),2x VK000960GWCFF (SSD - 894.25 GB)",4x Corporation Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,3072,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM620,DRWCR52,BS8J482,2x SEAGATE ST91000640SS (SAS - 931.51 GB),2x Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,256,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,9ZQG482,BS8J482,"2x SEAGATE ST1200MM0088 (SAS - 1.09 TB),1x DELL [12:0:0:0] (USB - 7.42 GB)",2x Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,512,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,9ZQK482,BS8J482,2x SEAGATE ST1200MM0088 (SAS - 1.09 TB),2x Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,512,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,9ZRG482,BS8J482,"2x SEAGATE ST1200MM0088 (SAS - 1.09 TB),1x DELL [11:0:0:0] (USB - 7.42 GB)",2x Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,512,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,C77W482,BS8J482,2x SEAGATE ST1200MM0088 (SAS - 1.09 TB),2x Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,512,1x Matrox Graphics Inc. (VGA Controller)
PowerEdgeM630,9ZQD482,BS8J482,"2x SEAGATE ST1200MM0088 (SAS - 1.09 TB),1x DELL [12:0:0:0] (USB - 7.42 GB)",2x Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,512,1x Matrox Graphics Inc. (VGA Controller)
